Author,Study_Ref,Study_DOI,Exposure,Outcome,Instrument,Reported_Measure,Coeff_G_X,Coeff_G_X_SE,Coeff_G_Y,Coeff_G_Y_SE
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78365243,OR,0.0181,0.0033,0.0190,0.0268
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78440611,OR,‐0.0147,0.0024,0.0228,0.0156
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7849480,OR,‐0.0084,0.0014,0.0180,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7849487,OR,‐0.0167,0.0015,‐0.0149,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7855503,OR,0.0088,0.0015,0.0048,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78648104,OR,‐0.0141,0.0025,0.0118,0.0168
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78702390,OR,0.0167,0.003,‐0.0148,0.0226
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78714229,OR,0.0172,0.003,0.0320,0.0217
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7875078,OR,‐0.0078,0.0014,0.0082,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78918150,OR,‐0.0080,0.0015,0.0048,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7894722,OR,0.0085,0.0014,0.0007,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7899270,OR,‐0.0084,0.0015,0.0078,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7905192,OR,0.0084,0.0014,0.0284,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs790647,OR,‐0.0145,0.0017,‐0.0077,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7910403,OR,0.0122,0.0018,‐0.0048,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7914674,OR,‐0.0139,0.0022,0.0041,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7920624,OR,0.0120,0.0014,‐0.0094,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7924036,OR,0.0133,0.0014,0.0061,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79265434,OR,‐0.0197,0.0022,‐0.0005,0.0162
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7928017,OR,0.0096,0.0014,‐0.0081,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7931563,OR,‐0.0109,0.0014,0.0028,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs795230,OR,0.0081,0.0014,‐0.0045,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7958371,OR,‐0.0085,0.0015,0.0145,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79585412,OR,‐0.0178,0.0031,‐0.0166,0.0214
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7965154,OR,‐0.0085,0.0015,‐0.0005,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7967550,OR,‐0.0086,0.0014,0.0068,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7972246,OR,0.0110,0.0015,‐0.0179,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79728014,OR,‐0.0134,0.002,0.0073,0.0145
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7974852,OR,0.0117,0.0014,‐0.0130,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7977614,OR,‐0.0134,0.0016,0.0310,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79798166,OR,0.0172,0.0025,0.0039,0.0199
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79855925,OR,‐0.0194,0.0033,‐0.0026,0.0262
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79994730,OR,0.0240,0.0035,0.0198,0.0283
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs79997166,OR,0.0172,0.003,‐0.0110,0.0254
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs80037907,OR,‐0.0107,0.0019,‐0.0010,0.0138
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8008382,OR,‐0.0106,0.0015,0.0000,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8009933,OR,0.0088,0.0015,0.0092,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8016504,OR,‐0.0087,0.0014,0.0051,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs80223410,OR,‐0.0118,0.002,0.0172,0.0179
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8024,OR,‐0.0115,0.0015,0.0416,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs80257979,OR,‐0.0252,0.004,‐0.0033,0.0285
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8030487,OR,0.0085,0.0015,‐0.0276,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs803619,OR,‐0.0173,0.0023,0.0223,0.0153
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8046072,OR,0.0101,0.0018,‐0.0054,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8052523,OR,‐0.0084,0.0014,‐0.0032,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8066044,OR,0.0090,0.0016,‐0.0187,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs806816,OR,0.0101,0.0016,‐0.0034,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8097125,OR,0.0086,0.0014,‐0.0015,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8103741,OR,‐0.0108,0.0019,0.0075,0.0133
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs818415,OR,‐0.0110,0.0018,0.0032,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs8192465,OR,‐0.0272,0.0049,‐0.0044,0.0428
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs852771,OR,0.0092,0.0015,0.0074,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs853286,OR,0.0124,0.0023,‐0.0049,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs854796,OR,0.0090,0.0015,0.0043,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs868456,OR,0.0089,0.0015,0.0044,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs870589,OR,‐0.0079,0.0014,0.0156,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs884108,OR,‐0.0094,0.0017,‐0.0138,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs891793,OR,‐0.0099,0.0014,‐0.0071,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs893522,OR,0.0149,0.0025,‐0.0183,0.0168
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs902820,OR,‐0.0096,0.0014,‐0.0078,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs911149,OR,0.0091,0.0017,‐0.0094,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs912883,OR,0.0087,0.0015,‐0.0037,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs913509,OR,0.0096,0.0015,‐0.0077,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs925161,OR,‐0.0078,0.0014,‐0.0033,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9267658,OR,0.0138,0.002,‐0.0496,0.017
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9267677,OR,0.0180,0.0024,0.0231,0.0154
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9289300,OR,‐0.0164,0.0019,0.0247,0.0129
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9291437,OR,‐0.0081,0.0014,0.0000,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9294770,OR,0.0083,0.0014,‐0.0117,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs929511,OR,‐0.0160,0.0021,0.0046,0.0138
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9300612,OR,0.0084,0.0015,0.0066,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs933738,OR,‐0.0110,0.0018,0.0132,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9349956,OR,‐0.0159,0.0018,‐0.0089,0.0126
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9359939,OR,‐0.0105,0.0016,‐0.0118,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs936496,OR,‐0.0079,0.0014,0.0015,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9371883,OR,‐0.0087,0.0015,0.0124,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9373363,OR,‐0.0111,0.0016,‐0.0097,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9375188,OR,0.0212,0.0014,‐0.0012,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9375403,OR,0.0126,0.0016,‐0.0134,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9386110,OR,‐0.0163,0.0023,0.0106,0.0152
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9388490,OR,0.0091,0.0014,‐0.0356,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs939400,OR,‐0.0095,0.0015,0.0047,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9411331,OR,0.0145,0.0015,‐0.0148,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9435340,OR,0.0086,0.0015,‐0.0111,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9442750,OR,‐0.0089,0.0016,‐0.0017,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9446060,OR,0.0077,0.0014,‐0.0004,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9465509,OR,‐0.0084,0.0014,0.0109,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9490512,OR,‐0.0136,0.0014,0.0008,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9492774,OR,0.0080,0.0015,‐0.0240,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9513416,OR,‐0.0116,0.0019,0.0026,0.0137
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9513754,OR,0.0096,0.0016,0.0062,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9527662,OR,0.0094,0.0014,0.0083,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9527905,OR,‐0.0094,0.0014,‐0.0121,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9529146,OR,0.0127,0.0017,‐0.0037,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9536462,OR,0.0133,0.002,‐0.0102,0.013
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9540718,OR,‐0.0089,0.0014,0.0191,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9545395,OR,0.0138,0.0021,0.0037,0.013
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9556958,OR,‐0.0110,0.0014,‐0.0053,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9563168,OR,0.0101,0.0017,‐0.0100,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9568798,OR,‐0.0093,0.0016,0.0157,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9597907,OR,0.0152,0.0027,0.0065,0.0163
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9611597,OR,‐0.0107,0.0019,0.0147,0.0151
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9616906,OR,0.0122,0.0014,‐0.0136,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9616947,OR,‐0.0134,0.0015,0.0233,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9633970,OR,0.0091,0.0016,‐0.0037,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9649,OR,0.0108,0.0019,‐0.0150,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9655780,OR,‐0.0153,0.0019,‐0.0204,0.0139
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9666728,OR,‐0.0082,0.0014,‐0.0051,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9683585,OR,0.0084,0.0014,0.0019,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs969512,OR,‐0.0106,0.0015,0.0054,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9771228,OR,0.0096,0.0015,‐0.0181,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs977143,OR,0.0085,0.0015,0.0024,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs978807,OR,0.0139,0.0018,‐0.0074,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs981230,OR,0.0100,0.0014,0.0109,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs981883,OR,0.0099,0.0014,‐0.0162,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9820604,OR,0.0115,0.0018,‐0.0055,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9821664,OR,0.0094,0.0017,‐0.0100,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9830359,OR,‐0.0147,0.0022,0.0091,0.0145
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9844755,OR,0.0083,0.0015,0.0075,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9849884,OR,‐0.0090,0.0014,0.0076,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9853928,OR,‐0.0127,0.0017,0.0220,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9858921,OR,‐0.0087,0.0014,0.0031,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9859556,OR,0.0290,0.0015,‐0.0431,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9866123,OR,0.0086,0.0014,‐0.0128,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9870317,OR,0.0086,0.0015,‐0.0290,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9877225,OR,0.0090,0.0016,‐0.0080,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9882532,OR,0.0124,0.0015,0.0021,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9886703,OR,‐0.0136,0.0019,0.0333,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9888796,OR,0.0113,0.0016,‐0.0066,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9916901,OR,0.0092,0.0016,‐0.0218,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs9924031,OR,0.0093,0.0015,0.0066,0.0104
